Id,SalePrice
1630,352438.18482878536
1631,251401.75431505407
1632,259455.76668382715
1633,182183.94729585896
1634,184213.95435133224
1635,173311.16147964215
1636,145915.00234141794
1637,194398.21099798355
1638,186464.29844235088
1639,184204.01350991585
1640,251615.64604802418
1641,169602.63606423658
1642,234989.36842095933
1643,219626.3074059017
1644,238861.03909892595
1645,202588.88860680608
1646,159354.69863156107
1647,158197.88484807772
1648,121997.83959064081
1649,134678.58494156817
1650,107351.28730787635
1651,118058.07853073612
1652,97526.83798215675
1653,101015.12685644822
1654,138416.060702004
1655,135931.1547862641
1656,136053.76016609077
1657,144826.00106503925
1658,140894.76548185034
1659,122273.83350444457
1660,146976.80611694575
1661,401843.70319874614
1662,367109.5887592463
1663,351866.47987239243
1664,458211.48350443644
1665,304585.6692324719
1666,310627.87343503634
1667,353183.1220359028
1668,320831.6932137904
1669,298955.6971006473
1670,324022.98406180897
1671,275370.0760817413
1672,402197.15139632707
1673,296910.2486052479
1674,259280.40568230156
1675,202284.569093882
1676,203807.78138109253
1677,229158.12494386567
1678,436349.85374681884
1679,355757.5640295538
1680,332038.4601655967
1681,254639.13184329926
1682,302182.24525050994
1683,198773.72495542822
1684,179555.9942822687
1685,171419.27868953097
1686,173065.91028189904
1687,171436.50545185152
1688,196100.66413799874
1689,196545.6184579619
1690,200217.09020137112
1691,195543.4346692515
1692,248983.07572404432
1693,179583.15817912098
1694,176207.1657827364
1695,159410.52861725682
1696,264365.0073018213
1697,169802.6257781502
1698,336722.35746813443
1699,315481.6023992969
1700,260480.76709952817
1701,277732.2145572131
1702,250107.44398831384
1703,250601.57784134545
1704,263960.01791178423
1705,240409.7543644129
1706,386659.619430825
1707,217413.87432737587
1708,211821.324804419
1709,272314.90557117376
1710,232345.70261563174
1711,260563.76691317582
1712,274535.02718539536
1713,257394.0727537003
1714,224983.20406795817
1715,206428.22001043087
1716,186330.20178855548
1717,188063.40792211035
1718,139047.32836419277
1719,209534.0736313103
1720,234016.21192134876
1721,178877.09952657903
1722,129767.18977340998
1723,158341.4023356695
1724,218754.57487809876
1725,231681.48775173095
1726,181837.26219761177
1727,150355.6907533229
1728,181161.29958665295
1729,164367.80631848652
1730,144940.78858665447
1731,115293.68123040954
1732,129313.74836271496
1733,103553.50060192888
1734,111598.27730249972
1735,127831.26815797415
1736,102499.7232128362
1737,312851.9197365443
1738,256002.1274883966
1739,266712.8351608664
1740,219705.10165123915
1741,177555.11832555552
1742,165895.45863011922
1743,180433.23489394085
1744,306260.449433721
1745,251096.7303783074
1746,188487.40165252387
1747,224072.69101539906
1748,215620.34722550528
1749,147142.3050291363
1750,115690.9048382765
1751,234976.82729008858
1752,110357.45313058134
1753,152474.44950476807
1754,202174.1791450291
1755,168713.65295112878
1756,131500.49520675823
1757,115122.9840570993
1758,136924.45167674296
1759,157938.243065188
1760,170428.04459774794
1761,136875.28226042146
1762,172637.23595640136
1763,187216.0313240758
1764,111852.98042730111
1765,183983.33886658764
1766,187730.36197867233
1767,225599.92730038104
1768,140123.0616491989
1769,177023.42007171924
1770,165080.41014747438
1771,127758.32671128941
1772,144180.38095115303
1773,121967.94561801024
1774,153919.87177853304
1775,146738.5780740861
1776,121551.64080024287
1777,101590.2027768144
1778,139139.32605205895
1779,125252.07847856381
1780,172619.93589770462
1781,124780.995804546
1782,73992.21047719786
1783,142757.98532429076
1784,97116.33242161834
1785,120089.33835390945
1786,161495.59683827753
1787,158255.29085017822
1788,54893.27443076772
1789,104276.25184506353
1790,67350.62334068023
1791,197306.58870446408
1792,158570.3058970975
1793,135638.9469791343
1794,166177.963076579
1795,127712.09092350412
1796,118879.4203292038
1797,115640.26483263086
1798,117410.47821526082
1799,109448.46412531241
1800,127493.99296472794
1801,118518.85982384355
1802,131746.9235712334
1803,137680.12349478848
1804,136804.16062349535
1805,134065.94773036358
1806,128953.6547099833
1807,146752.3294932186
1808,124042.28209226215
1809,120402.97878765226
1810,132972.10230090749
1811,76881.58815042974
1812,100252.23190513322
1813,114248.08018125409
1814,84565.15397516663
1815,32846.24246387032
1816,104495.33938387161
1817,104860.19445931549
1818,158018.26773095445
1819,125922.20243928453
1820,32574.29526977153
1821,110245.05690753057
1822,155775.22504327403
1823,21961.374704543894
1824,147247.6625015011
1825,127049.24778927931
1826,99343.17223872259
1827,95200.52579799484
1828,138158.011799959
1829,144308.35303959448
1830,157760.24361962327
1831,152141.03254467493
1832,87042.16688932956
1833,143450.4847789535
1834,117120.71939980795
1835,141877.39632276507
1836,129697.20757293215
1837,95678.95308129124
1838,140003.55893419418
1839,93788.87123509581
1840,146730.71807336877
1841,130192.38987571863
1842,84857.0935430047
1843,133074.6557835875
1844,136897.68803950245
1845,137295.41607494396
1846,159680.71649648028
1847,160566.64512432212
1848,47499.797081149874
1849,93962.32748329754
1850,120124.66321723632
1851,165643.88127867214
1852,126032.65998495645
1853,122890.13364277808
1854,184382.53512975344
1855,160625.45043478181
1856,233471.29608301347
1857,110800.98562404168
1858,113839.30415897703
1859,102076.1209823317
1860,147947.98227468476
1861,102844.8585785715
1862,284238.5857728857
1863,273762.7451755486
1864,273820.40426992776
1865,320924.4310283952
1866,296471.7613008551
1867,229778.11741614266
1868,276314.85469426773
1869,210212.98679929902
1870,226782.48472182447
1871,243874.35915940258
1872,176336.59848642105
1873,251749.99429603975
1874,142801.94148849568
1875,203992.24235508352
1876,194972.26144182915
1877,211590.14153962707
1878,214097.7038473273
1879,128010.22188448088
1880,129619.68580896013
1881,246217.40176064917
1882,248551.1431322822
1883,186617.04433111686
1884,206491.59029101024
1885,238416.51539106976
1886,268056.1587641077
1887,211220.49593615907
1888,256005.67356949853
1889,175983.59120473807
1890,117300.24318865276
1891,127197.21206617793
1892,85008.30433815559
1893,128224.30657314176
1894,134126.02095573512
1895,137481.90922802483
1896,118283.99297654282
1897,104305.41051760514
1898,112376.69910277246
1899,166352.50785782305
1900,163484.45383672277
1901,187891.23555799498
1902,166243.98611912047
1903,215219.18130090367
1904,149629.47939880495
1905,213019.78164661746
1906,181696.210314872
1907,218589.78430524017
1908,113466.63557963244
1909,134651.47804849467
1910,120375.48286513216
1911,224168.80996015816
1912,333786.6723991959
1913,159112.11495030392
1914,60018.79286258812
1915,293428.3157927313
1916,49816.63356597086
1917,263585.3201746475
1918,146837.9956533796
1919,186124.17917717318
1920,164610.94880318304
1921,344230.4723294646
1922,293072.2876898821
1923,227163.68191371445
1924,243298.9419174762
1925,202791.29463921709
1926,339492.8303751143
1927,133616.15944320688
1928,150773.06913940812
1929,132644.0685685966
1930,127420.9569623056
1931,137894.48371132277
1932,131829.39558137348
1933,174393.1918818563
1934,173846.6933172366
1935,172463.5116268455
1936,184201.49199639226
1937,176820.38503697736
1938,172418.0895005354
1939,271228.0245000544
1940,203448.54832823062
1941,167695.05404230047
1942,180620.27919937758
1943,231116.1114199884
1944,325856.1422981402
1945,352598.87410984864
1946,177046.8618931423
1947,302643.86223016557
1948,200593.2462198942
1949,242817.9224111906
1950,189686.77777282146
1951,269156.505147691
1952,233411.83007201145
1953,169959.469331847
1954,173847.89724777912
1955,132042.89746167176
1956,300249.50692824414
1957,155489.86570007858
1958,279292.2372877884
1959,135744.32022433198
1960,96885.60253751693
1961,119758.34709142668
1962,93079.11419819848
1963,104510.71790626155
1964,90002.02612116569
1965,134912.7082577543
1966,134891.96913708234
1967,300023.281025257
1968,381958.52175485407
1969,351299.3550414607
1970,384445.5755159396
1971,420893.39485997625
1972,356879.7302981463
1973,286501.967724214
1974,313332.48532599176
1975,444080.8558554968
1976,281929.6092636436
1977,332633.8289262187
1978,346302.9762995277
1979,335940.9264527335
1980,220496.1112549134
1981,328370.7770934232
1982,236000.37922459753
1983,229160.8963859428
1984,187329.20637511794
1985,208370.60955879957
1986,212283.09666648827
1987,186194.8053149288
1988,174176.4996160987
1989,197782.47777852835
1990,210351.06177640756
1991,244226.54882210304
1992,209133.76604694186
1993,169085.36808113375
1994,229833.41165725165
1995,188617.36115624467
1996,260266.12648165092
1997,309796.4341906331
1998,310202.00316668977
1999,271177.8843182148
2000,304650.26429268735
2001,273617.5691906527
2002,234422.68808882864
2003,261495.88109831404
2004,281882.69706742745
2005,226510.0250693391
2006,244706.51947505452
2007,253956.91290924005
2008,232857.49173163343
2009,198504.84718945494
2010,201136.23004754822
2011,157323.94674697588
2012,171311.31965381734
2013,177324.13301366713
2014,188367.57518145742
2015,211990.32768845133
2016,191676.48742911086
2017,205867.47272411344
2018,118352.2653871543
2019,132114.83499752515
2020,98465.07664340702
2021,85493.77402070744
2022,207705.75223824862
2023,124455.49950552698
2024,261552.93111063645
2025,359163.32916816877
2026,183091.81930707756
2027,166424.99188527372
2028,147737.3765605306
2029,156277.62688183473
2030,264980.64892726927
2031,236859.9292368333
2032,244059.7118917786
2033,250473.1413833448
2034,167845.50709868225
2035,214872.5930977477
2036,206426.21871500154
2037,207089.89495344582
2038,304855.37098040036
2039,229097.2914222584
2040,315179.00946996565
2041,288391.0471468742
2042,203457.503689545
2043,185859.25933660983
2044,181989.36310230382
2045,223541.22282761635
2046,139245.90262985387
2047,128993.56397003266
2048,140186.80389237445
2049,144794.3763249088
2050,170937.94670387634
2051,99433.77430984899
2052,111700.1771070821
2053,146352.0851246632
2054,96297.44621607866
2055,156423.1509723547
2056,136932.19009985484
2057,100826.43664752474
2058,211776.1375305541
2059,131763.87343161923
2060,175074.38699058647
2061,176501.8744811798
2062,119004.85695614619
2063,119406.72687577683
2064,137997.73118268454
2065,126384.63372275131
2066,163398.71565702948
2067,91711.49296198637
2068,154621.27110683284
2069,93674.88640507497
2070,108414.13991387414
2071,88520.03391699767
2072,146138.928348834
2073,131922.9602702692
2074,187706.0188099289
2075,146041.21247884023
2076,112007.7179901811
2077,164607.6003375984
2078,125072.19028694966
2079,137088.07324371883
2080,120626.20213967047
2081,115082.66138444401
2082,138604.9567342333
2083,133605.75376683523
2084,107331.50014075889
2085,107138.9193334956
2086,122954.7641892187
2087,114274.37197060327
2088,94985.08531346079
2089,70925.4578737914
2090,127958.00813579324
2091,101435.24663848644
2092,119887.00513461564
2093,124981.77345522206
2094,131388.3426583889
2095,152826.54958020872
2096,76804.2164855653
2097,93241.9236454891
2098,145013.79061326565
2099,39949.44780589524
2100,44318.82508735024
2101,108702.96996728501
2102,126674.22438322457
2103,99750.22238646765
2104,136055.38304663415
2105,131937.15214005235
2106,42618.330734357696
2107,197932.22475006455
2108,118500.46950999228
2109,104325.94105357704
2110,125354.07355979006
2111,156845.3697699613
2112,134377.7119949827
2113,120027.35060995712
2114,121668.93619932928
2115,169599.49145596425
2116,120287.50334673654
2117,149611.2524682819
2118,123350.23007511135
2119,126682.3357850943
2120,124459.46631248122
2121,88240.08269514162
2122,129595.991828099
2123,82254.51206222246
2124,170370.17395800058
2125,129031.75355279926
2126,144410.19079292018
2127,166354.9522263391
2128,128511.82413233277
2129,93862.5156248396
2130,139901.99637304584
2131,152691.53488842884
2132,118586.86400373383
2133,127988.31363415843
2134,129392.44653317564
2135,95102.75117816523
2136,67442.32248584126
2137,103171.69607563234
2138,135420.0139794641
2139,156286.91614153067
2140,142530.41076699283
2141,165067.7893938559
2142,116861.79607406927
2143,135471.35300769552
2144,130508.56219609975
2145,144647.52467370496
2146,182019.31109681615
2147,127983.29925220206
2148,130363.60861876624
2149,143428.909237625
2150,232324.14681244188
2151,129605.86841931501
2152,182332.0125263079
2153,177857.9449806026
2154,107734.63250505338
2155,153307.5155241409
2156,246054.36034678985
2157,234472.38548276405
2158,231750.6802466365
2159,206106.81641487544
2160,201434.85627411964
2161,243153.21807724691
2162,349645.4863180085
2163,329333.22718555504
2164,245491.1287835541
2165,187794.01826078503
2166,155402.5425726404
2167,211686.41071603983
2168,195951.67839592107
2169,194248.69109580683
2170,221761.75129189776
2171,148493.8795327085
2172,129225.93015764399
2173,176426.8069450337
2174,227581.06068173968
2175,292684.71826510894
2176,278584.59015649924
2177,240927.67122008276
2178,217162.4605359073
2179,135302.28182392675
2180,213985.85848077692
2181,199671.47519556916
2182,226955.7388153139
2183,200586.92105644906
2184,113792.53047614933
2185,131534.67657756858
2186,158807.681774066
2187,172584.69207050258
2188,161394.7660831752
2189,267393.21800999576
2190,54862.91720208333
2191,73617.53747973888
2192,95202.57526701521
2193,119637.10460235653
2194,113804.53322276205
2195,107563.65567955317
2196,86327.74475683933
2197,119775.3420485839
2198,161646.62963551495
2199,183829.62878025376
2200,158420.46184547138
2201,148814.6563206462
2202,221884.45159439457
2203,138483.58213071438
2204,180667.61882574577
2205,114472.28210821364
2206,163101.88301383855
2207,234713.65453376662
2208,264943.3189297875
2209,262570.1668514546
2210,125576.18032897865
2211,119911.27806584755
2212,119292.5502379964
2213,103843.71507251772
2214,121281.29629358364
2215,97576.54388398468
2216,150051.09595617268
2217,78966.58004391227
2218,65153.587553220634
2219,60224.548101133245
2220,76848.56016826346
2221,294202.76167060545
2222,258177.9507339331
2223,279857.87536435353
2224,211016.54331611146
2225,92880.55769166419
2226,183375.39186958582
2227,197168.2186508921
2228,252953.57805023663
2229,259082.5975812883
2230,142373.18189237517
2231,218102.21452891594
2232,186302.77718022058
2233,182726.93207715027
2234,240552.6402140429
2235,209823.50412058923
2236,267412.6885448282
2237,293920.9725345084
2238,196429.2097918416
2239,105037.36070025357
2240,144425.67834468436
2241,139255.358978873
2242,119769.0919510276
2243,123607.14564391812
2244,106588.91131279343
2245,112193.14412718735
2246,141434.96545674646
2247,129614.56769894922
2248,125415.84286763179
2249,115075.27337992439
2250,124015.25840352575
2251,110127.85899815508
2252,185275.87029227242
2253,148719.21118321712
2254,166513.3340864338
2255,180402.43519209523
2256,170935.1871462686
2257,190843.59558879051
2258,157744.27488241324
2259,170307.71336685139
2260,165967.7898181526
2261,214373.5934735011
2262,231518.86335041348
2263,334704.4458219366
2264,466926.1855311669
2265,163172.57081458194
2266,285405.9808958834
2267,356434.2839096809
2268,392148.5696690277
2269,152323.23636193055
2270,196853.38204751437
2271,216317.15767703697
2272,201688.32653914357
2273,166104.98147108467
2274,179712.17256612776
2275,185600.8669421713
2276,205030.65042011335
2277,181737.6547158793
2278,152335.38897889628
2279,119773.60125986979
2280,115019.58315835931
2281,159934.78869997713
2282,183205.775391551
2283,105722.04071382894
2284,105057.13386860643
2285,139084.69374753773
2286,114629.30670491199
2287,343232.49062479276
2288,291152.2687108453
2289,360119.4764585479
2290,413875.68555993686
2291,324697.3626611262
2292,388681.25008967135
2293,430191.0872357625
2294,377348.2288817613
2295,448546.6032704433
2296,310027.6803085137
2297,320702.5470746278
2298,324958.95182221034
2299,358037.62559142895
2300,314792.9295808951
2301,303744.0472167657
2302,261378.15363459566
2303,272564.46216133406
2304,283753.9851324372
2305,217434.1295118842
2306,203457.5190935517
2307,206983.77041192143
2308,244872.07415993884
2309,286649.6505675534
2310,246834.083965371
2311,208940.0096663753
2312,189292.48196862405
2313,166082.96629489935
2314,193040.1767933599
2315,183905.1832927775
2316,202958.27989931375
2317,189610.1916999459
2318,183731.07963430273
2319,195223.29276534438
2320,193807.5449650375
2321,228452.27621390088
2322,198177.64337436357
2323,195988.28780236942
2324,196528.60295488278
2325,225593.67779720426
2326,180212.38656754035
2327,201969.94274649236
2328,221147.34161228294
2329,186003.85943591382
2330,182913.1956138916
2331,338456.3997713498
2332,359945.09053022513
2333,315851.1396063508
2334,261847.52809750504
2335,274536.219060907
2336,298584.4946615125
2337,210398.71502070074
2338,269161.76123227325
2339,237738.11320862715
2340,374672.42986530747
2341,233895.65889083815
2342,241079.79023108742
2343,231049.98915575445
2344,220057.8867507888
2345,243181.58982700668
2346,238125.51756101617
2347,212745.8897871396
2348,259082.31339443056
2349,186482.78976167136
2350,291603.5978048205
2351,273303.572649832
2352,255721.99837701532
2353,251016.9346289226
2354,152477.83922853868
2355,154977.4877712144
2356,156225.63010474763
2357,193012.71231068257
2358,195162.73163570306
2359,129189.96411524211
2360,107366.10247421594
2361,142193.37121075173
2362,272463.6372587767
2363,138855.71193649125
2364,178622.17421703946
2365,223450.27335085312
2366,211620.89686968326
2367,236836.56679557712
2368,212357.48680129647
2369,230738.6057557948
2370,156876.92583881383
2371,156068.80441335606
2372,198185.09562286065
2373,268037.755501916
2374,285308.76510524325
2375,241245.80870599407
2376,299894.5220481513
2377,359765.0273072334
2378,141601.99517295486
2379,201144.29004597786
2380,138437.01215997175
2381,165495.33304099733
2382,209676.97086039858
2383,209157.41680597895
2384,240097.82518921638
2385,163451.63831742012
2386,127815.50547470112
2387,131258.37232522
2388,102072.05002297097
2389,121153.47147436441
2390,147754.08739073528
2391,141395.16927844932
2392,113910.4465975061
2393,170709.44880900165
2394,146042.042014093
2395,190762.94477943165
2396,146435.4678017663
2397,217171.10604679462
2398,125235.2659380136
2399,67855.86923702326
2400,68679.66156503808
2401,123092.93714707163
2402,130824.27873578989
2403,149344.99619494856
2404,149133.6112080588
2405,165548.17642831133
2406,146781.00709723684
2407,118716.59100277445
2408,147135.08657007184
2409,112634.72593058101
2410,168708.22200802853
2411,110259.89377158669
2412,150960.31652951735
2413,125816.75333062751
2414,152332.10590000474
2415,131413.27934151667
2416,134516.12924363653
2417,134179.24744508817
2418,127862.25385590167
2419,117353.97327677075
2420,110918.41495263296
2421,135026.32314077785
2422,113212.13751220272
2423,114816.42805785191
2424,156043.2791550432
2425,220974.7302733764
2426,135475.8733480245
2427,126387.55602727906
2428,182287.64516398663
2429,105736.0462830774
2430,121418.47575396068
2431,97004.19263582313
2432,151421.48423090175
2433,142500.87002628125
2434,141975.70838643375
2435,153861.44890663936
2436,115407.51608575907
2437,104039.32874394007
2438,118039.88495724744
2439,106571.25559115547
2440,128274.2467319458
2441,90708.12027072557
2442,87719.4747650853
2443,127391.22845707636
2444,140119.73319398548
2445,80385.12312493131
2446,142665.3961688238
2447,202849.579751582
2448,127211.70990450418
2449,117062.99949301705
2450,158187.53982443834
2451,116625.44419099766
2452,195875.64741424235
2453,80005.88495234962
2454,131542.8932255678
2455,127643.48214349925
2456,133287.49020893776
2457,128732.34342440142
2458,135776.19573386072
2459,116654.08074480227
2460,147541.98737432194
2461,123362.4713415097
2462,131445.11175283973
2463,134362.16138439352
2464,180399.6470826164
2465,144741.27862832294
2466,104800.53013598555
2467,135274.55323237288
2468,84180.37097536217
2469,81130.36232450651
2470,188833.7471974311
2471,213406.2245940215
2472,180007.67303836945
2473,103751.4261373148
2474,63078.754285915624
2475,229885.90870900196
2476,110255.2875068843
2477,116941.41108889587
2478,161524.67624613544
2479,95266.33680308441
2480,156765.87565793737
2481,114805.37300438942
2482,129593.35436150237
2483,98020.86857878849
2484,119102.39968574111
2485,121980.17888428844
2486,156483.81788228342
2487,178833.94167426715
2488,168782.5534691035
2489,153730.1434458149
2490,133880.20808894778
2491,92828.0116653623
2492,177943.5984812504
2493,148405.11115071
2494,147390.73766587197
2495,75221.71012634374
2496,225738.85855606897
2497,167763.3016512791
2498,107317.60394444903
2499,94770.26835041687
2500,107202.08989260273
2501,137636.81926791833
2502,137048.91019180074
2503,88936.80557622008
2504,205566.06906067187
2505,216004.23016625072
2506,262711.00554681034
2507,317974.0284998383
2508,262488.89051355654
2509,226919.90199861262
2510,231399.00120772386
2511,182446.28712101813
2512,202561.57083902194
2513,217689.25060107093
2514,257495.95274565765
2515,150124.84490020835
2516,179840.39040826165
2517,141995.24540585076
2518,156745.60965390663
2519,227415.02793694678
2520,211775.08633053396
2521,190217.84426936466
2522,223405.46114055437
2523,113522.67171868664
2524,139516.14037862374
2525,151483.2705352333
2526,145392.55426901364
2527,118025.90245805898
2528,119250.54484694733
2529,137212.1600406579
2530,119293.45706715493
2531,244712.4371583404
2532,223197.60559677807
2533,200133.66466970046
2534,232984.27156293413
2535,285258.18997996306
2536,232377.09866899962
2537,248335.3707740646
2538,197361.2100084371
2539,195670.07258970613
2540,190283.65441946132
2541,187005.4163015452
2542,156014.84115422703
2543,121378.40117968031
2544,111773.2341187428
2545,146962.2303612642
2546,134202.587882291
2547,158728.9665236593
2548,150004.1554428636
2549,166483.3264162405
2550,958143.7882225837
2551,138004.6005457674
2552,124539.11254578916
2553,45450.603339944086
2554,93152.03004933879
2555,125411.5192105926
2556,99732.01760816945
2557,106294.23813245511
2558,182145.78258245077
2559,146452.36346366588
2560,166555.38087454232
2561,163004.41591838165
2562,144861.32722887
2563,149694.69603502948
2564,202731.8325877866
2565,142894.0906437382
2566,164254.56265481346
2567,137713.33233857504
2568,230108.2472874075
2569,234787.49658303513
2570,116476.87736599082
2571,200612.2823708246
2572,157642.44619013515
2573,245570.88474819396
2574,268470.82443549624
2575,144248.387311455
2576,117021.54776244362
2577,139810.17986883238
2578,79165.39943073998
2579,44790.1307297906
2580,94286.13694649015
2581,112313.2387873285
2582,121841.52333509704
2583,283110.86174702295
2584,191187.90792889235
2585,188425.19538860998
2586,224436.58496948195
2587,201733.36832197453
2588,151913.63184907183
2589,151498.98453243182
2590,202687.3170673184
2591,200181.42472209973
2592,231718.92287268484
2593,261659.70859873766
2594,201599.33317286233
2595,205952.56417208794
2596,288558.1727194738
2597,177478.9317444438
2598,268098.77509865584
2599,336482.3244836168
2600,146465.66882509695
2601,136025.54677433
2602,74811.76731646116
2603,99375.02785026853
2604,89489.94573034704
2605,67594.66235491514
2606,152913.237984926
2607,226370.47448370996
2608,209086.41969362966
2609,157959.4557551879
2610,114900.12116016899
2611,132479.53900707903
2612,141652.85632184736
2613,135181.40746487025
2614,120177.26589575171
2615,162321.8798484785
2616,149876.44931708966
2617,180520.1627611581
2618,228997.15597765532
2619,211021.52310991625
2620,187513.57122888567
2621,164095.08108591725
2622,181804.93729551387
2623,237074.58439279645
2624,318046.4179135219
2625,340198.16101753985
2626,167198.37633124052
2627,181486.9862767647
2628,405830.85789674625
2629,455044.95957694086
2630,362295.17470500123
2631,433342.6240414809
2632,386917.47088929213
2633,297381.5219011317
2634,368978.00324418064
2635,156282.77407726622
2636,187014.97346139053
2637,174317.51483820018
2638,266911.9817357257
2639,181965.79477395437
2640,152101.08579096018
2641,91931.31326899558
2642,185799.6315462581
2643,96252.89468298419
2644,111370.95647862952
2645,107779.00408570336
2646,94390.6918255777
2647,99966.47167829257
2648,136478.07525461243
2649,149689.9692432407
2650,137820.7892974226
2651,135725.85455095136
2652,384089.9011284652
2653,271497.1536013249
2654,270766.76767597854
2655,357391.89311473444
2656,332498.1749929562
2657,349767.173677842
2658,313868.4612424243
2659,307205.4393703742
2660,354377.5943950219
2661,338100.0128344385
2662,335370.29221888166
2663,304735.7002366449
2664,276606.60867126076
2665,324782.0862567461
2666,301276.06841126154
2667,182516.93850394094
2668,194268.3853427054
2669,192457.5093943551
2670,277961.8270685847
2671,201019.05265530536
2672,203741.62488641113
2673,195138.39415990168
2674,198369.8092323962
2675,184680.5043867242
2676,194063.48189079773
2677,189938.28692694253
2678,253792.62774602958
2679,274123.75764572015
2680,287174.1618823039
2681,353980.0683156359
2682,317839.61606227676
2683,443418.77718628524
2684,305248.1984382892
2685,315142.323039236
2686,271991.81932780973
2687,299557.7235242115
2688,236399.2590784591
2689,234710.2636733766
2690,392105.632799226
2691,187163.07719029818
2692,150994.0385737414
2693,215101.8497620152
2694,157009.26911916278
2695,197125.20254569317
2696,182001.07782509597
2697,180440.0540389415
2698,194743.08182261197
2699,171517.17940421047
2700,154049.65180819365
2701,157263.69526318257
2702,112251.35476421204
2703,109273.46230391024
2704,130459.56350011833
2705,101596.50653743873
2706,104232.04515836581
2707,126361.52969449748
2708,123708.7845289575
2709,105787.82535267183
2710,115180.10112829709
2711,317845.32726489543
2712,343440.3164321038
2713,176082.15022639226
2714,156570.88341109722
2715,161445.09432363513
2716,151637.5570727635
2717,194025.99247712572
2718,231814.49757975724
2719,154731.2392091562
2720,178349.80718339153
2721,127880.79126354994
2722,152391.75170635415
2723,148098.8520202761
2724,116578.32112349426
2725,119984.17827640276
2726,151799.87604255788
2727,184183.2712017017
2728,179558.666550808
2729,145875.3250566335
2730,147172.22072726866
2731,138336.11886905233
2732,139534.3681892595
2733,153799.20173541747
2734,146685.02407619185
